time_period,time_identifier,level,country_code,country_name,school_type,characteristic_breakdown,characteristic_label,characteristic_2,headcount
201213,,NATIONAL,E92000001,England,Special,NC_Year_6,NC_year_gender,Male,4335
201213,,NATIONAL,E92000001,England,Special,NC_Year_6,NC_year_gender,Female,1540
201213,,NATIONAL,E92000001,England,Special,NC_Year_7,NC_year,Total,8775
201213,,NATIONAL,E92000001,England,Special,NC_Year_7,NC_year_gender,Male,6330
201213,,NATIONAL,E92000001,England,Special,NC_Year_7,NC_year_gender,Female,2445
201213,,NATIONAL,E92000001,England,Special,NC_Year_8,NC_year,Total,9330
201213,,NATIONAL,E92000001,England,Special,NC_Year_8,NC_year_gender,Male,6780
201213,,NATIONAL,E92000001,England,Special,NC_Year_8,NC_year_gender,Female,2550
201213,,NATIONAL,E92000001,England,Special,NC_Year_9,NC_year,Total,9975
201213,,NATIONAL,E92000001,England,Special,NC_Year_9,NC_year_gender,Male,7310
201213,,NATIONAL,E92000001,England,Special,NC_Year_9,NC_year_gender,Female,2665
201213,,NATIONAL,E92000001,England,Special,NC_Year_10,NC_year,Total,10565
201213,,NATIONAL,E92000001,England,Special,NC_Year_10,NC_year_gender,Male,7710
201213,,NATIONAL,E92000001,England,Special,NC_Year_10,NC_year_gender,Female,2855
201213,,NATIONAL,E92000001,England,Special,NC_Year_11,NC_year,Total,10655
201213,,NATIONAL,E92000001,England,Special,NC_Year_11,NC_year_gender,Male,7800
201213,,NATIONAL,E92000001,England,Special,NC_Year_11,NC_year_gender,Female,2855
201213,,NATIONAL,E92000001,England,Special,NC_Year_12_and_above,NC_year,Total,12115
201213,,NATIONAL,E92000001,England,Special,NC_Year_12_and_above,NC_year_gender,Male,7715
201213,,NATIONAL,E92000001,England,Special,NC_Year_12_and_above,NC_year_gender,Female,4400
201213,,NATIONAL,E92000001,England,Special,NC_Year_Not_followed,NC_year,Total,1415
201213,,NATIONAL,E92000001,England,Special,NC_Year_Not_followed,NC_year_gender,Male,965
201213,,NATIONAL,E92000001,England,Special,NC_Year_Not_followed,NC_year_gender,Female,450
201213,,NATIONAL,E92000001,England,Special,NC_Year_Unclassified,NC_year,Total,0
201213,,NATIONAL,E92000001,England,Special,NC_Year_Unclassified,NC_year_gender,Male,0
201213,,NATIONAL,E92000001,England,Special,NC_Year_Unclassified,NC_year_gender,Female,0
201213,,NATIONAL,E92000001,England,Special,FSM_Eligible,FSM_Eligible,Total,35660
201213,,NATIONAL,E92000001,England,Special,FSM_NotEligible,FSM_Eligible,Total,61510
201213,,NATIONAL,E92000001,England,Special,SEN_provision_No_identified_SEN,SEN_provision,Total,350
201213,,NATIONAL,E92000001,England,Special,SEN_provision_Statement_or_EHCP,SEN_provision,Total,94705
201213,,NATIONAL,E92000001,England,Special,SEN_provision_SEN_Support,SEN_provision,Total,2115
201213,,NATIONAL,E92000001,England,Special,SEN_primary_need_Autistic_spectrum_disorder,SEN_primary_need,Total,20735
201213,,NATIONAL,E92000001,England,Special,SEN_primary_need_Hearing_impairment,SEN_primary_need,Total,1435
201213,,NATIONAL,E92000001,England,Special,SEN_primary_need_Moderate_learning_difficulty,SEN_primary_need,Total,17225
201213,,NATIONAL,E92000001,England,Special,SEN_primary_need_Multi-sensory_impairment,SEN_primary_need,Total,215
201213,,NATIONAL,E92000001,England,Special,SEN_primary_need_Other_difficulty/disability,SEN_primary_need,Total,825
201213,,NATIONAL,E92000001,England,Special,SEN_primary_need_Physical_disability,SEN_primary_need,Total,3540
201213,,NATIONAL,E92000001,England,Special,SEN_primary_need_Profound_and_multiple_learning_difficulty,SEN_primary_need,Total,8695
201213,,NATIONAL,E92000001,England,Special,SEN_primary_need_Behavioural_emotional_and_social_difficulties,SEN_primary_need,Total,13130
201213,,NATIONAL,E92000001,England,Special,SEN_primary_need_Speech_language_and_communications_needs,SEN_primary_need,Total,5120
201213,,NATIONAL,E92000001,England,Special,SEN_primary_need_Severe_learning_difficulty,SEN_primary_need,Total,23845
201213,,NATIONAL,E92000001,England,Special,SEN_primary_need_Specific_learning_difficulty,SEN_primary_need,Total,1090
201213,,NATIONAL,E92000001,England,Special,SEN_primary_need_Visual_impairment,SEN_primary_need,Total,775
201112,,NATIONAL,E92000001,England,Total,Total,Total,Total,7546455
201112,,NATIONAL,E92000001,England,Total,Gender_male,Gender,Total,3849035
201112,,NATIONAL,E92000001,England,Total,Gender_female,Gender,Total,3697420
201112,,NATIONAL,E92000001,England,Total,Age_4_and_under,Age,Total,919765
201112,,NATIONAL,E92000001,England,Total,Age_4_and_under,Age_gender,Male,469860
201112,,NATIONAL,E92000001,England,Total,Age_4_and_under,Age_gender,Female,449910
201112,,NATIONAL,E92000001,England,Total,Age_5,Age,Total,595450
201112,,NATIONAL,E92000001,England,Total,Age_5,Age_gender,Male,305020
201112,,NATIONAL,E92000001,England,Total,Age_5,Age_gender,Female,290430
201112,,NATIONAL,E92000001,England,Total,Age_6,Age,Total,584190
201112,,NATIONAL,E92000001,England,Total,Age_6,Age_gender,Male,299115
201112,,NATIONAL,E92000001,England,Total,Age_6,Age_gender,Female,285075
201112,,NATIONAL,E92000001,England,Total,Age_7,Age,Total,571110
201112,,NATIONAL,E92000001,England,Total,Age_7,Age_gender,Male,292560
201112,,NATIONAL,E92000001,England,Total,Age_7,Age_gender,Female,278550
201112,,NATIONAL,E92000001,England,Total,Age_8,Age,Total,554785
201112,,NATIONAL,E92000001,England,Total,Age_8,Age_gender,Male,284375
201112,,NATIONAL,E92000001,England,Total,Age_8,Age_gender,Female,270415
201112,,NATIONAL,E92000001,England,Total,Age_9,Age,Total,534440
201112,,NATIONAL,E92000001,England,Total,Age_9,Age_gender,Male,273845
201112,,NATIONAL,E92000001,England,Total,Age_9,Age_gender,Female,260590
201112,,NATIONAL,E92000001,England,Total,Age_10,Age,Total,539205
201112,,NATIONAL,E92000001,England,Total,Age_10,Age_gender,Male,275520
201112,,NATIONAL,E92000001,England,Total,Age_10,Age_gender,Female,263685
201112,,NATIONAL,E92000001,England,Total,Age_11,Age,Total,544760
201112,,NATIONAL,E92000001,England,Total,Age_11,Age_gender,Male,278735
201112,,NATIONAL,E92000001,England,Total,Age_11,Age_gender,Female,266025
201112,,NATIONAL,E92000001,England,Total,Age_12,Age,Total,559830
201112,,NATIONAL,E92000001,England,Total,Age_12,Age_gender,Male,286810
201112,,NATIONAL,E92000001,England,Total,Age_12,Age_gender,Female,273020
201112,,NATIONAL,E92000001,England,Total,Age_13,Age,Total,565745
201112,,NATIONAL,E92000001,England,Total,Age_13,Age_gender,Male,289340
201112,,NATIONAL,E92000001,England,Total,Age_13,Age_gender,Female,276410
201112,,NATIONAL,E92000001,England,Total,Age_14,Age,Total,579240
201112,,NATIONAL,E92000001,England,Total,Age_14,Age_gender,Male,295835
201112,,NATIONAL,E92000001,England,Total,Age_14,Age_gender,Female,283410
201112,,NATIONAL,E92000001,England,Total,Age_15,Age,Total,562290
201112,,NATIONAL,E92000001,England,Total,Age_15,Age_gender,Male,287195
201112,,NATIONAL,E92000001,England,Total,Age_15,Age_gender,Female,275095
201112,,NATIONAL,E92000001,England,Total,Age_16,Age,Total,224205
201112,,NATIONAL,E92000001,England,Total,Age_16,Age_gender,Male,108705
201112,,NATIONAL,E92000001,England,Total,Age_16,Age_gender,Female,115500
201112,,NATIONAL,E92000001,England,Total,Age_17,Age,Total,185000
201112,,NATIONAL,E92000001,England,Total,Age_17,Age_gender,Male,87875
201112,,NATIONAL,E92000001,England,Total,Age_17,Age_gender,Female,97125
201112,,NATIONAL,E92000001,England,Total,Age_18,Age,Total,25020
201112,,NATIONAL,E92000001,England,Total,Age_18,Age_gender,Male,13535
201112,,NATIONAL,E92000001,England,Total,Age_18,Age_gender,Female,11485
201112,,NATIONAL,E92000001,England,Total,Age_19_and_over,Age,Total,1420
201112,,NATIONAL,E92000001,England,Total,Age_19_and_over,Age_gender,Male,710
201112,,NATIONAL,E92000001,England,Total,Age_19_and_over,Age_gender,Female,710
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Major_White_Total,Ethnicity,Total,5190605
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Major_White_Total,Ethnicity_gender,Male,2649050
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Major_White_Total,Ethnicity_gender,Female,2541555
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_White_British,Ethnicity,Total,4885840
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_White_British,Ethnicity_gender,Male,2493535
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_White_British,Ethnicity_gender,Female,2392305
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_Irish,Ethnicity,Total,21655
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_Irish,Ethnicity_gender,Male,10985
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_Irish,Ethnicity_gender,Female,10670
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_Traveller_of_Irish_heritage,Ethnicity,Total,4360
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_Traveller_of_Irish_heritage,Ethnicity_gender,Male,2255
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_Traveller_of_Irish_heritage,Ethnicity_gender,Female,2105
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_Gypsy_Roma,Ethnicity,Total,14655
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_Gypsy_Roma,Ethnicity_gender,Male,7485
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_Gypsy_Roma,Ethnicity_gender,Female,7170
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_Any_other_white_background,Ethnicity,Total,264095
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_Any_other_white_background,Ethnicity_gender,Male,134790
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_Any_other_white_background,Ethnicity_gender,Female,129305
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Major_Mixed_Total,Ethnicity,Total,288605
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Major_Mixed_Total,Ethnicity_gender,Male,145705
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Major_Mixed_Total,Ethnicity_gender,Female,142895
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_White_and_Black_Caribbean,Ethnicity,Total,88370
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_White_and_Black_Caribbean,Ethnicity_gender,Male,44120
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_White_and_Black_Caribbean,Ethnicity_gender,Female,44245
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_White_and_Black_African,Ethnicity,Total,33330
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_White_and_Black_African,Ethnicity_gender,Male,16590
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_White_and_Black_African,Ethnicity_gender,Female,16740
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_White_and_Asian,Ethnicity,Total,63775
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_White_and_Asian,Ethnicity_gender,Male,32670
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_White_and_Asian,Ethnicity_gender,Female,31105
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_Any_other_Mixed_background,Ethnicity,Total,103125
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_Any_other_Mixed_background,Ethnicity_gender,Male,52325
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_Any_other_Mixed_background,Ethnicity_gender,Female,50800
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Major_Asian_Total,Ethnicity,Total,627660
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Major_Asian_Total,Ethnicity_gender,Male,321090
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Major_Asian_Total,Ethnicity_gender,Female,306570
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_Indian,Ethnicity,Total,170150
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_Indian,Ethnicity_gender,Male,87540
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_Indian,Ethnicity_gender,Female,82610
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_Pakistani,Ethnicity,Total,252570
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_Pakistani,Ethnicity_gender,Male,129350
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_Pakistani,Ethnicity_gender,Female,123220
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_Bangladeshi,Ethnicity,Total,103000
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_Bangladeshi,Ethnicity_gender,Male,51700
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_Bangladeshi,Ethnicity_gender,Female,51305
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_Any_other_Asian_background,Ethnicity,Total,101935
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_Any_other_Asian_background,Ethnicity_gender,Male,52500
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_Any_other_Asian_background,Ethnicity_gender,Female,49435
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Major_Black_Total,Ethnicity,Total,338760
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Major_Black_Total,Ethnicity_gender,Male,170275
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Major_Black_Total,Ethnicity_gender,Female,168485
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_Black_Caribbean,Ethnicity,Total,90095
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_Black_Caribbean,Ethnicity_gender,Male,45455
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_Black_Caribbean,Ethnicity_gender,Female,44640
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_Black_African,Ethnicity,Total,208310
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_Black_African,Ethnicity_gender,Male,104245
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_Black_African,Ethnicity_gender,Female,104060
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_Any_other_black_background,Ethnicity,Total,40355
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_Any_other_black_background,Ethnicity_gender,Male,20575
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minor_Any_other_black_background,Ethnicity_gender,Female,19780
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Major_Chinese,Ethnicity,Total,25420
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Major_Chinese,Ethnicity_gender,Male,12660
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Major_Chinese,Ethnicity_gender,Female,12755
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Major_Any_Other_Ethnic_Group,Ethnicity,Total,96795
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Major_Any_Other_Ethnic_Group,Ethnicity_gender,Male,50065
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Major_Any_Other_Ethnic_Group,Ethnicity_gender,Female,46730
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minority_ethnic_group,Ethnicity,Total,1682000
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minority_ethnic_group,Ethnicity_gender,Male,855315
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Minority_ethnic_group,Ethnicity_gender,Female,826685
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Major_Unclassified,Ethnicity,Total,58850
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Major_Unclassified,Ethnicity_gender,Male,30325
201112,,NATIONAL,E92000001,England,Total,Ethnicity_Major_Unclassified,Ethnicity_gender,Female,28520
201112,,NATIONAL,E92000001,England,Total,NC_Year_Nursery,NC_year,Total,308720
201112,,NATIONAL,E92000001,England,Total,NC_Year_Nursery,NC_year_gender,Male,156785
201112,,NATIONAL,E92000001,England,Total,NC_Year_Nursery,NC_year_gender,Female,151935
201112,,NATIONAL,E92000001,England,Total,NC_Year_Reception,NC_year,Total,611670
201112,,NATIONAL,E92000001,England,Total,NC_Year_Reception,NC_year_gender,Male,313480
201112,,NATIONAL,E92000001,England,Total,NC_Year_Reception,NC_year_gender,Female,298190
201112,,NATIONAL,E92000001,England,Total,NC_Year_1,NC_year,Total,595375
201112,,NATIONAL,E92000001,England,Total,NC_Year_1,NC_year_gender,Male,305000
201112,,NATIONAL,E92000001,England,Total,NC_Year_1,NC_year_gender,Female,290375
201112,,NATIONAL,E92000001,England,Total,NC_Year_2,NC_year,Total,584250
201112,,NATIONAL,E92000001,England,Total,NC_Year_2,NC_year_gender,Male,299155
201112,,NATIONAL,E92000001,England,Total,NC_Year_2,NC_year_gender,Female,285095
201112,,NATIONAL,E92000001,England,Total,NC_Year_3,NC_year,Total,571020
201112,,NATIONAL,E92000001,England,Total,NC_Year_3,NC_year_gender,Male,292505
201112,,NATIONAL,E92000001,England,Total,NC_Year_3,NC_year_gender,Female,278515
201112,,NATIONAL,E92000001,England,Total,NC_Year_4,NC_year,Total,554685
201112,,NATIONAL,E92000001,England,Total,NC_Year_4,NC_year_gender,Male,284285
201112,,NATIONAL,E92000001,England,Total,NC_Year_4,NC_year_gender,Female,270400
201112,,NATIONAL,E92000001,England,Total,NC_Year_5,NC_year,Total,534490
201112,,NATIONAL,E92000001,England,Total,NC_Year_5,NC_year_gender,Male,273875
201112,,NATIONAL,E92000001,England,Total,NC_Year_5,NC_year_gender,Female,260610
201112,,NATIONAL,E92000001,England,Total,NC_Year_6,NC_year,Total,539160
201112,,NATIONAL,E92000001,England,Total,NC_Year_6,NC_year_gender,Male,275560
201112,,NATIONAL,E92000001,England,Total,NC_Year_6,NC_year_gender,Female,263595
201112,,NATIONAL,E92000001,England,Total,NC_Year_7,NC_year,Total,544845
201112,,NATIONAL,E92000001,England,Total,NC_Year_7,NC_year_gender,Male,278730
201112,,NATIONAL,E92000001,England,Total,NC_Year_7,NC_year_gender,Female,266110
201112,,NATIONAL,E92000001,England,Total,NC_Year_8,NC_year,Total,559860
201112,,NATIONAL,E92000001,England,Total,NC_Year_8,NC_year_gender,Male,286800
201112,,NATIONAL,E92000001,England,Total,NC_Year_8,NC_year_gender,Female,273055
201112,,NATIONAL,E92000001,England,Total,NC_Year_9,NC_year,Total,566320
201112,,NATIONAL,E92000001,England,Total,NC_Year_9,NC_year_gender,Male,289640
201112,,NATIONAL,E92000001,England,Total,NC_Year_9,NC_year_gender,Female,276680
201112,,NATIONAL,E92000001,England,Total,NC_Year_10,NC_year,Total,580370
201112,,NATIONAL,E92000001,England,Total,NC_Year_10,NC_year_gender,Male,296335
201112,,NATIONAL,E92000001,England,Total,NC_Year_10,NC_year_gender,Female,284035
201112,,NATIONAL,E92000001,England,Total,NC_Year_11,NC_year,Total,561985
201112,,NATIONAL,E92000001,England,Total,NC_Year_11,NC_year_gender,Male,287085
201112,,NATIONAL,E92000001,England,Total,NC_Year_11,NC_year_gender,Female,274900
201112,,NATIONAL,E92000001,England,Total,NC_Year_12_and_above,NC_year,Total,432165
201112,,NATIONAL,E92000001,England,Total,NC_Year_12_and_above,NC_year_gender,Male,208760
201112,,NATIONAL,E92000001,England,Total,NC_Year_12_and_above,NC_year_gender,Female,223405
201112,,NATIONAL,E92000001,England,Total,NC_Year_Not_followed,NC_year,Total,1550
201112,,NATIONAL,E92000001,England,Total,NC_Year_Not_followed,NC_year_gender,Male,1035
201112,,NATIONAL,E92000001,England,Total,NC_Year_Not_followed,NC_year_gender,Female,515
201112,,NATIONAL,E92000001,England,Total,NC_Year_Unclassified,NC_year,Total,0
201112,,NATIONAL,E92000001,England,Total,NC_Year_Unclassified,NC_year_gender,Male,0
201112,,NATIONAL,E92000001,England,Total,NC_Year_Unclassified,NC_year_gender,Female,0
201112,,NATIONAL,E92000001,England,Total,FSM_Eligible,FSM_Eligible,Total,1279355
201112,,NATIONAL,E92000001,England,Total,FSM_NotEligible,FSM_Eligible,Total,6267100
201112,,NATIONAL,E92000001,England,Total,FSM_Unclassified,FSM_Eligible,Total,0
201112,,NATIONAL,E92000001,England,Total,SEN_provision_No_identified_SEN,SEN_provision,Total,6017970
201112,,NATIONAL,E92000001,England,Total,SEN_provision_Statement_or_EHCP,SEN_provision,Total,213385
201112,,NATIONAL,E92000001,England,Total,SEN_provision_SEN_Support,SEN_provision,Total,1315100
201112,,NATIONAL,E92000001,England,Total,SEN_primary_need_Autistic_spectrum_disorder,SEN_primary_need,Total,66195
201112,,NATIONAL,E92000001,England,Total,SEN_primary_need_Hearing_impairment,SEN_primary_need,Total,16130
201112,,NATIONAL,E92000001,England,Total,SEN_primary_need_Moderate_learning_difficulty,SEN_primary_need,Total,149520
201112,,NATIONAL,E92000001,England,Total,SEN_primary_need_Multi-sensory_impairment,SEN_primary_need,Total,970
201112,,NATIONAL,E92000001,England,Total,SEN_primary_need_Other_difficulty/disability,SEN_primary_need,Total,29485
201112,,NATIONAL,E92000001,England,Total,SEN_primary_need_Physical_disability,SEN_primary_need,Total,26625
201112,,NATIONAL,E92000001,England,Total,SEN_primary_need_Profound_and_multiple_learning_difficulty,SEN_primary_need,Total,10255
201112,,NATIONAL,E92000001,England,Total,SEN_primary_need_Behavioural_emotional_and_social_difficulties,SEN_primary_need,Total,151150
201112,,NATIONAL,E92000001,England,Total,SEN_primary_need_Speech_language_and_communications_needs,SEN_primary_need,Total,125640
201112,,NATIONAL,E92000001,England,Total,SEN_primary_need_Severe_learning_difficulty,SEN_primary_need,Total,29935
201112,,NATIONAL,E92000001,England,Total,SEN_primary_need_Specific_learning_difficulty,SEN_primary_need,Total,74575
201112,,NATIONAL,E92000001,England,Total,SEN_primary_need_Visual_impairment,SEN_primary_need,Total,8900
201112,,NATIONAL,E92000001,England,State-funded primary,Total,Total,Total,4217000
201112,,NATIONAL,E92000001,England,State-funded primary,Gender_male,Gender,Total,2151920
201112,,NATIONAL,E92000001,England,State-funded primary,Gender_female,Gender,Total,2065080
201112,,NATIONAL,E92000001,England,State-funded primary,Age_4_and_under,Age,Total,909885
201112,,NATIONAL,E92000001,England,State-funded primary,Age_4_and_under,Age_gender,Male,463930
201112,,NATIONAL,E92000001,England,State-funded primary,Age_4_and_under,Age_gender,Female,445955
201112,,NATIONAL,E92000001,England,State-funded primary,Age_5,Age,Total,589565
201112,,NATIONAL,E92000001,England,State-funded primary,Age_5,Age_gender,Male,301405
201112,,NATIONAL,E92000001,England,State-funded primary,Age_5,Age_gender,Female,288160
201112,,NATIONAL,E92000001,England,State-funded primary,Age_6,Age,Total,578120
201112,,NATIONAL,E92000001,England,State-funded primary,Age_6,Age_gender,Male,295235
201112,,NATIONAL,E92000001,England,State-funded primary,Age_6,Age_gender,Female,282885
201112,,NATIONAL,E92000001,England,State-funded primary,Age_7,Age,Total,564535
201112,,NATIONAL,E92000001,England,State-funded primary,Age_7,Age_gender,Male,288330
201112,,NATIONAL,E92000001,England,State-funded primary,Age_7,Age_gender,Female,276205
201112,,NATIONAL,E92000001,England,State-funded primary,Age_8,Age,Total,547930
201112,,NATIONAL,E92000001,England,State-funded primary,Age_8,Age_gender,Male,279800
201112,,NATIONAL,E92000001,England,State-funded primary,Age_8,Age_gender,Female,268135
201112,,NATIONAL,E92000001,England,State-funded primary,Age_9,Age,Total,511630
201112,,NATIONAL,E92000001,England,State-funded primary,Age_9,Age_gender,Male,261010
201112,,NATIONAL,E92000001,England,State-funded primary,Age_9,Age_gender,Female,250620
201112,,NATIONAL,E92000001,England,State-funded primary,Age_10,Age,Total,511740
201112,,NATIONAL,E92000001,England,State-funded primary,Age_10,Age_gender,Male,260225
201112,,NATIONAL,E92000001,England,State-funded primary,Age_10,Age_gender,Female,251515
201112,,NATIONAL,E92000001,England,State-funded primary,Age_11,Age,Total,3400
201112,,NATIONAL,E92000001,England,State-funded primary,Age_11,Age_gender,Male,1900
201112,,NATIONAL,E92000001,England,State-funded primary,Age_11,Age_gender,Female,1500
201112,,NATIONAL,E92000001,England,State-funded primary,Age_12,Age,Total,105
201112,,NATIONAL,E92000001,England,State-funded primary,Age_12,Age_gender,Male,50
201112,,NATIONAL,E92000001,England,State-funded primary,Age_12,Age_gender,Female,55
201112,,NATIONAL,E92000001,England,State-funded primary,Age_13,Age,Total,35
201112,,NATIONAL,E92000001,England,State-funded primary,Age_13,Age_gender,Male,15
201112,,NATIONAL,E92000001,England,State-funded primary,Age_13,Age_gender,Female,20
201112,,NATIONAL,E92000001,England,State-funded primary,Age_14,Age,Total,35
201112,,NATIONAL,E92000001,England,State-funded primary,Age_14,Age_gender,Male,15
201112,,NATIONAL,E92000001,England,State-funded primary,Age_14,Age_gender,Female,15
201112,,NATIONAL,E92000001,England,State-funded primary,Age_15,Age,Total,30
201112,,NATIONAL,E92000001,England,State-funded primary,Age_15,Age_gender,Male,15
201112,,NATIONAL,E92000001,England,State-funded primary,Age_15,Age_gender,Female,15
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Major_White_Total,Ethnicity,Total,2542965
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Major_White_Total,Ethnicity_gender,Male,1299460
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Major_White_Total,Ethnicity_gender,Female,1243500
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_White_British,Ethnicity,Total,2373705
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_White_British,Ethnicity_gender,Male,1212865
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_White_British,Ethnicity_gender,Female,1160840
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Irish,Ethnicity,Total,9855
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Irish,Ethnicity_gender,Male,5010
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Irish,Ethnicity_gender,Female,4845
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Traveller_of_Irish_heritage,Ethnicity,Total,3140
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Traveller_of_Irish_heritage,Ethnicity_gender,Male,1615
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Traveller_of_Irish_heritage,Ethnicity_gender,Female,1530
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Gypsy_Roma,Ethnicity,Total,9525
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Gypsy_Roma,Ethnicity_gender,Male,4860
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Gypsy_Roma,Ethnicity_gender,Female,4665
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Any_other_white_background,Ethnicity,Total,146735
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Any_other_white_background,Ethnicity_gender,Male,75115
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Any_other_white_background,Ethnicity_gender,Female,71620
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Major_Mixed_Total,Ethnicity,Total,159365
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Major_Mixed_Total,Ethnicity_gender,Male,80770
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Major_Mixed_Total,Ethnicity_gender,Female,78595
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_White_and_Black_Caribbean,Ethnicity,Total,45980
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_White_and_Black_Caribbean,Ethnicity_gender,Male,23070
