year,level,country_code,country,school_type,characteristic_desc,characteristic_1,characteristic_2,headcount
201112,NATIONAL,E92000001,England,State-funded primary,Age_gender,Age_8,Male,279800
201112,NATIONAL,E92000001,England,State-funded primary,Age_gender,Age_8,Female,268135
201112,NATIONAL,E92000001,England,State-funded primary,Age,Age_9,Total,511630
201112,NATIONAL,E92000001,England,State-funded primary,Age_gender,Age_9,Male,261010
201112,NATIONAL,E92000001,England,State-funded primary,Age_gender,Age_9,Female,250620
201112,NATIONAL,E92000001,England,State-funded primary,Age,Age_10,Total,511740
201112,NATIONAL,E92000001,England,State-funded primary,Age_gender,Age_10,Male,260225
201112,NATIONAL,E92000001,England,State-funded primary,Age_gender,Age_10,Female,251515
201112,NATIONAL,E92000001,England,State-funded primary,Age,Age_11,Total,3400
201112,NATIONAL,E92000001,England,State-funded primary,Age_gender,Age_11,Male,1900
201112,NATIONAL,E92000001,England,State-funded primary,Age_gender,Age_11,Female,1500
201112,NATIONAL,E92000001,England,State-funded primary,Age,Age_12,Total,105
201112,NATIONAL,E92000001,England,State-funded primary,Age_gender,Age_12,Male,50
201112,NATIONAL,E92000001,England,State-funded primary,Age_gender,Age_12,Female,55
201112,NATIONAL,E92000001,England,State-funded primary,Age,Age_13,Total,35
201112,NATIONAL,E92000001,England,State-funded primary,Age_gender,Age_13,Male,15
201112,NATIONAL,E92000001,England,State-funded primary,Age_gender,Age_13,Female,20
201112,NATIONAL,E92000001,England,State-funded primary,Age,Age_14,Total,35
201112,NATIONAL,E92000001,England,State-funded primary,Age_gender,Age_14,Male,15
201112,NATIONAL,E92000001,England,State-funded primary,Age_gender,Age_14,Female,15
201112,NATIONAL,E92000001,England,State-funded primary,Age,Age_15,Total,30
201112,NATIONAL,E92000001,England,State-funded primary,Age_gender,Age_15,Male,15
201112,NATIONAL,E92000001,England,State-funded primary,Age_gender,Age_15,Female,15
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Major_White_Total,Total,2542965
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Major_White_Total,Male,1299460
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Major_White_Total,Female,1243500
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_White_British,Total,2373705
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_White_British,Male,1212865
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_White_British,Female,1160840
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_Irish,Total,9855
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Irish,Male,5010
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Irish,Female,4845
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_Traveller_of_Irish_heritage,Total,3140
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Traveller_of_Irish_heritage,Male,1615
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Traveller_of_Irish_heritage,Female,1530
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_Gypsy_Roma,Total,9525
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Gypsy_Roma,Male,4860
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Gypsy_Roma,Female,4665
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_Any_other_white_background,Total,146735
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Any_other_white_background,Male,75115
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Any_other_white_background,Female,71620
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Major_Mixed_Total,Total,159365
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Major_Mixed_Total,Male,80770
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Major_Mixed_Total,Female,78595
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_White_and_Black_Caribbean,Total,45980
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_White_and_Black_Caribbean,Male,23070
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_White_and_Black_Caribbean,Female,22910
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_White_and_Black_African,Total,19260
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_White_and_Black_African,Male,9565
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_White_and_Black_African,Female,9695
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_White_and_Asian,Total,36070
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_White_and_Asian,Male,18535
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_White_and_Asian,Female,17535
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_Any_other_Mixed_background,Total,58050
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Any_other_Mixed_background,Male,29595
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Any_other_Mixed_background,Female,28460
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Major_Asian_Total,Total,339465
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Major_Asian_Total,Male,173495
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Major_Asian_Total,Female,165970
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_Indian,Total,86440
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Indian,Male,44555
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Indian,Female,41880
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_Pakistani,Total,142390
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Pakistani,Male,72670
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Pakistani,Female,69720
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_Bangladeshi,Total,57115
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Bangladeshi,Male,28790
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Bangladeshi,Female,28325
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_Any_other_Asian_background,Total,53520
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Any_other_Asian_background,Male,27480
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Any_other_Asian_background,Female,26040
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Major_Black_Total,Total,179155
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Major_Black_Total,Male,90315
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Major_Black_Total,Female,88840
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_Black_Caribbean,Total,44600
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Black_Caribbean,Male,22660
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Black_Caribbean,Female,21945
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_Black_African,Total,112180
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Black_African,Male,56305
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Black_African,Female,55875
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_Any_other_black_background,Total,22375
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Any_other_black_background,Male,11355
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Any_other_black_background,Female,11020
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_Chinese,Total,11770
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Chinese,Male,5790
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Chinese,Female,5980
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_Any_Other_Ethnic_Group,Total,52560
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Any_Other_Ethnic_Group,Male,27040
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Any_Other_Ethnic_Group,Female,25515
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minority_ethnic_pupil,Total,911570
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minority_ethnic_pupil,Male,464010
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minority_ethnic_pupil,Female,447560
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Unclassified,Total,21840
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Unclassified,Male,11120
201112,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Unclassified,Female,10720
201112,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_Nursery,Total,304530
201112,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_Nursery,Male,154335
201112,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_Nursery,Female,150195
201112,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_Reception,Total,605995
201112,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_Reception,Male,310005
201112,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_Reception,Female,295990
201112,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_1,Total,589430
201112,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_1,Male,301340
201112,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_1,Female,288090
201112,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_2,Total,578230
201112,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_2,Male,295315
201112,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_2,Female,282915
201112,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_3,Total,564475
201112,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_3,Male,288285
201112,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_3,Female,276190
201112,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_4,Total,547920
201112,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_4,Male,279780
201112,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_4,Female,268135
201112,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_5,Total,511730
201112,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_5,Male,261065
201112,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_5,Female,250665
201112,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_6,Total,511835
201112,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_6,Male,260320
201112,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_6,Female,251510
201112,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_7,Total,2620
201112,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_7,Male,1360
201112,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_7,Female,1260
201112,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_8,Total,90
201112,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_8,Male,40
201112,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_8,Female,50
201112,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_9,Total,35
201112,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_9,Male,15
201112,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_9,Female,20
201112,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_10,Total,35
201112,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_10,Male,15
201112,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_10,Female,15
201112,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_11,Total,25
201112,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_11,Male,10
201112,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_11,Female,15
201112,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_Not_followed,Total,60
201112,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_Not_followed,Male,30
201112,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_Not_followed,Female,30
201112,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_Unclassified,Total,0
201112,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_Unclassified,Male,0
201112,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_Unclassified,Female,0
201112,NATIONAL,E92000001,England,State-funded primary,FSM_Eligible,FSM_Eligible,Total,766530
201112,NATIONAL,E92000001,England,State-funded primary,FSM_Eligible,FSM_NotEligible,Total,3450475
201112,NATIONAL,E92000001,England,State-funded primary,FSM_Eligible,FSM_Unclassified,Total,0
201112,NATIONAL,E92000001,England,State-funded primary,SEN_provision,SEN_Provision_No_SEN,Total,3437345
201112,NATIONAL,E92000001,England,State-funded primary,SEN_provision,SEN_provision_SEN_with_statement_EHC,Total,58535
201112,NATIONAL,E92000001,England,State-funded primary,SEN_provision,SEN_provision_SEN_without_statement,Total,721120
201112,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need,SEN_primary_need_Autistic_spectrum_disorder,Total,24445
201112,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need,SEN_primary_need_Hearing_impairment,Total,7510
201112,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need,SEN_primary_need_Moderate_learning_difficulty,Total,72325
201112,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need,SEN_primary_need_Multisensory_impairment,Total,540
201112,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need,SEN_primary_need_Other_difficulty_disability,Total,13735
201112,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need,SEN_primary_need_Physical_disability,Total,13365
201112,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need,SEN_primary_need_Profound_and_multiple_learning_difficulty,Total,1520
201112,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need,SEN_primary_need_Behavioural_emotional_and_social_difficulties,Total,61665
201112,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need,SEN_primary_need_Speech_language_and_communications_needs,Total,96665
201112,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need,SEN_primary_need_Severe_learning_difficulty,Total,4480
201112,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need,SEN_primary_need_Specific_learning_difficulty,Total,31580
201112,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need,SEN_primary_need_Visual_impairment,Total,4345
201112,NATIONAL,E92000001,England,State-funded secondary,Total,Total,Total,3234875
201112,NATIONAL,E92000001,England,State-funded secondary,Gender,Gender_male,Total,1629675
201112,NATIONAL,E92000001,England,State-funded secondary,Gender,Gender_female,Total,1605205
201112,NATIONAL,E92000001,England,State-funded secondary,Age,Age_4_and_under,Total,4615
201112,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_4_and_under,Male,2350
201112,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_4_and_under,Female,2270
201112,NATIONAL,E92000001,England,State-funded secondary,Age,Age_5,Total,2490
201112,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_5,Male,1255
201112,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_5,Female,1240
201112,NATIONAL,E92000001,England,State-funded secondary,Age,Age_6,Total,2240
201112,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_6,Male,1135
201112,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_6,Female,1105
201112,NATIONAL,E92000001,England,State-funded secondary,Age,Age_7,Total,2195
201112,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_7,Male,1090
201112,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_7,Female,1105
201112,NATIONAL,E92000001,England,State-funded secondary,Age,Age_8,Total,2040
201112,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_8,Male,1040
201112,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_8,Female,1000
201112,NATIONAL,E92000001,England,State-funded secondary,Age,Age_9,Total,17580
201112,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_9,Male,9005
201112,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_9,Female,8575
201112,NATIONAL,E92000001,England,State-funded secondary,Age,Age_10,Total,21585
201112,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_10,Male,10995
201112,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_10,Female,10590
201112,NATIONAL,E92000001,England,State-funded secondary,Age,Age_11,Total,532655
201112,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_11,Male,270565
201112,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_11,Female,262090
201112,NATIONAL,E92000001,England,State-funded secondary,Age,Age_12,Total,550230
201112,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_12,Male,279825
201112,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_12,Female,270405
201112,NATIONAL,E92000001,England,State-funded secondary,Age,Age_13,Total,555465
201112,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_13,Male,281810
201112,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_13,Female,273655
201112,NATIONAL,E92000001,England,State-funded secondary,Age,Age_14,Total,568500
201112,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_14,Male,287920
201112,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_14,Female,280575
201112,NATIONAL,E92000001,England,State-funded secondary,Age,Age_15,Total,552010
201112,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_15,Male,279780
201112,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_15,Female,272230
201112,NATIONAL,E92000001,England,State-funded secondary,Age,Age_16,Total,219465
201112,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_16,Male,105680
201112,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_16,Female,113785
201112,NATIONAL,E92000001,England,State-funded secondary,Age,Age_17,Total,180825
201112,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_17,Male,85170
201112,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_17,Female,95655
201112,NATIONAL,E92000001,England,State-funded secondary,Age,Age_18,Total,21860
201112,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_18,Male,11525
201112,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_18,Female,10335
201112,NATIONAL,E92000001,England,State-funded secondary,Age,Age_19_and_over,Total,1125
201112,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_19_and_over,Male,530
201112,NATIONAL,E92000001,England,State-funded secondary,Age_gender,Age_19_and_over,Female,595
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Major_White_Total,Total,2577005
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Major_White_Total,Male,1298750
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Major_White_Total,Female,1278255
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_White_British,Total,2444425
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_White_British,Male,1231880
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_White_British,Female,1212545
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_Irish,Total,11535
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Irish,Male,5785
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Irish,Female,5745
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_Traveller_of_Irish_heritage,Total,1125
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Traveller_of_Irish_heritage,Male,575
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Traveller_of_Irish_heritage,Female,550
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_Gypsy_Roma,Total,4910
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Gypsy_Roma,Male,2465
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Gypsy_Roma,Female,2440
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_Any_other_white_background,Total,115010
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Any_other_white_background,Male,58040
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Any_other_white_background,Female,56970
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Major_Mixed_Total,Total,125415
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Major_Mixed_Total,Male,62120
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Major_Mixed_Total,Female,63295
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_White_and_Black_Caribbean,Total,41040
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_White_and_Black_Caribbean,Male,20015
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_White_and_Black_Caribbean,Female,21025
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_White_and_Black_African,Total,13675
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_White_and_Black_African,Male,6725
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_White_and_Black_African,Female,6955
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_White_and_Asian,Total,27045
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_White_and_Asian,Male,13675
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_White_and_Asian,Female,13370
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_Any_other_Mixed_background,Total,43655
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Any_other_Mixed_background,Male,21705
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Any_other_Mixed_background,Female,21945
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Major_Asian_Total,Total,280780
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Major_Asian_Total,Male,142790
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Major_Asian_Total,Female,137985
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_Indian,Total,82305
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Indian,Male,42055
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Indian,Female,40250
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_Pakistani,Total,106480
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Pakistani,Male,54335
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Pakistani,Female,52150
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_Bangladeshi,Total,44820
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Bangladeshi,Male,22205
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Bangladeshi,Female,22610
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_Any_other_Asian_background,Total,47175
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Any_other_Asian_background,Male,24195
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Any_other_Asian_background,Female,22980
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Major_Black_Total,Total,154430
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Major_Black_Total,Male,76180
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Major_Black_Total,Female,78250
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_Black_Caribbean,Total,44045
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Black_Caribbean,Male,21700
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Black_Caribbean,Female,22345
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_Black_African,Total,93210
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Black_African,Male,45850
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Black_African,Female,47355
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_Any_other_black_background,Total,17180
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Any_other_black_background,Male,8630
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Any_other_black_background,Female,8545
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_Chinese,Total,13415
201112,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Chinese,Male,6695
